TIME;LIN2_VmSize;LIN2_VmData;LIN2_RSS;LIN2_byte_letti__sec;LIN2_byte_scritti__sec;;;;;;
353160;736308;667932;42556;130000653;67258049;;;;;;
353280;736308;667932;42556;128958041;68525333;;;;;;
353400;736308;667932;42556;151304704;64935718;;;;;;
353520;736308;667932;42556;119173009;60657810;;;;;;
353640;736308;667932;42556;127005390;65276394;;;;;;
353760;736308;667932;42556;119192969;66469184;;;;;;
353880;736308;667932;42556;136421586;64798681;;;;;;
354000;736308;667932;42556;131162784;68267554;;;;;;
354120;736308;667932;42556;112567957;64284654;;;;;;
354240;736308;667932;42556;125464457;62162646;;;;;;
354360;736308;667932;42556;130793325;66064009;;;;;;
354480;736308;667932;42556;134737516;68015308;;;;;;
354600;736308;667932;42556;119939916;68608237;;;;;;
354720;736308;667932;42556;121954416;66525227;;;;;;
354840;736308;667932;42556;124326278;66225454;;;;;;
354960;736308;667932;42556;124011315;63919482;;;;;;
355080;736308;667932;42556;130132684;68284553;;;;;;
355200;736308;667932;42556;114961457;63582845;;;;;;
355320;736308;667932;42556;116892527;63694974;;;;;;
355440;736308;667932;42556;133205093;65536751;;;;;;
355560;736308;667932;42556;122718301;60864573;;;;;;
355680;736308;667932;42556;130667753;65667577;;;;;;
355800;736308;667932;42556;121203669;62807809;;;;;;
355920;736308;667932;42556;116417502;62938140;;;;;;
356040;736308;667932;42556;130200938;64715668;;;;;;
356160;736308;667932;42556;126521099;67274157;;;;;;
356280;736308;667932;42556;120553482;62241102;;;;;;
356400;736308;667932;42556;129417339;65690513;;;;;;
356520;736308;667932;42556;123897270;68246277;;;;;;
356640;736308;667932;42556;118369668;63024874;;;;;;
356760;736308;667932;42556;130024181;67923742;;;;;;
356880;736308;667932;42556;122044273;69038078;;;;;;
357000;736308;667932;42556;122921672;66979540;;;;;;
357120;736308;667932;42556;132038054;68877403;;;;;;
357240;736308;667932;42556;132456645;70465551;;;;;;
357360;736308;667932;42556;143247434;66972366;;;;;;
357480;736308;667932;42556;119124401;68321375;;;;;;
357600;736308;667932;42556;130851675;61327864;;;;;;
357720;736308;667932;42556;132304776;62972937;;;;;;
357840;736308;667932;42556;124345016;66609927;;;;;;
357960;736308;667932;42556;131559637;64372441;;;;;;
358080;736308;667932;42556;116850585;63321824;;;;;;
358200;736308;667932;42556;127073329;67642437;;;;;;
358320;736308;667932;42556;124211749;63294323;;;;;;
358440;736308;667932;42556;133575638;65780379;;;;;;
358560;736308;667932;42556;124206368;64064048;;;;;;
358680;736308;667932;42556;135257113;64767134;;;;;;
358800;736308;667932;42556;126672147;68600019;;;;;;
358920;736308;667932;42556;127375848;69810682;;;;;;
359040;736308;667932;42556;132282393;68270619;;;;;;
359160;736308;667932;42556;128603179;67513642;;;;;;
359280;736308;667932;42556;121598146;68708906;;;;;;
359400;736308;667932;42556;118489524;66559910;;;;;;
359520;736308;667932;42556;119453560;61819205;;;;;;
359640;736308;667932;42556;124463895;64495707;;;;;;
359760;736308;667932;42556;122471861;67377104;;;;;;
359880;736308;667932;42556;133172188;64376446;;;;;;
360000;736308;667932;42556;131208832;68813557;;;;;;
360120;736308;667932;42556;110915138;60544135;;;;;;
360240;736308;667932;42556;126120614;65100245;;;;;;
360360;736308;667932;42556;116698152;65706498;;;;;;
360480;736308;667932;42556;126244818;64656496;;;;;;
360600;736308;667932;42556;126409763;66534476;;;;;;
360720;736308;667932;42556;117985469;65905315;;;;;;
360840;736308;667932;42556;120113526;64624750;;;;;;
360960;736308;667932;42556;138176619;67755339;;;;;;
361080;736308;667932;42556;126065090;65086937;;;;;;
361200;736308;667932;42556;121036648;71630251;;;;;;
361320;736308;667932;42556;119806740;63548042;;;;;;
361440;736308;667932;42556;117349648;60293866;;;;;;
361560;736308;667932;42556;123040438;66243593;;;;;;
361680;736308;667932;42556;126443265;65477405;;;;;;
361800;736308;667932;42556;126043916;64285938;;;;;;
361920;736308;667932;42556;137683451;66174183;;;;;;
362040;736308;667932;42556;117847849;68064943;;;;;;
362160;736308;667932;42556;141871138;70454429;;;;;;
362280;736308;667932;42556;124518173;67059032;;;;;;
362400;736308;667932;42556;132714070;66044418;;;;;;
362520;736308;667932;42556;130484093;66549958;;;;;;
362640;736308;667932;42556;117762088;68616740;;;;;;
362760;736308;667932;42556;125793065;61503061;;;;;;
362880;736308;667932;42556;129768912;66027095;;;;;;
363000;736308;667932;42556;128840122;62525348;;;;;;
363120;736308;667932;42556;123207831;62784848;;;;;;
363240;736308;667932;42556;133011465;70136176;;;;;;
363360;736308;667932;42556;128586771;67112524;;;;;;
363480;736308;667932;42556;133205236;70594995;;;;;;
363600;736308;667932;42556;128195764;67323166;;;;;;
363720;736308;667932;42556;128430836;64277996;;;;;;
363840;736308;667932;42556;134397505;65724056;;;;;;
363960;736308;667932;42556;124812128;65218642;;;;;;
364080;736308;667932;42556;131655180;66607353;;;;;;
364200;736308;667932;42556;125176409;67285338;;;;;;
364320;736308;667932;42556;142001939;66500997;;;;;;
364440;736308;667932;42556;125304579;66736779;;;;;;
364560;736308;667932;42556;134390809;69165797;;;;;;
364680;736308;667932;42556;121276030;60103738;;;;;;
364800;736308;667932;42556;124459474;62941816;;;;;;
364920;736308;667932;42556;123759777;64584078;;;;;;
365040;736308;667932;42556;127594503;67141488;;;;;;
365160;736308;667932;42556;125554192;66824893;;;;;;
365280;736308;667932;42556;121867855;63433182;;;;;;
365400;736308;667932;42556;122634054;69148323;;;;;;
365520;736308;667932;42556;135477208;63981476;;;;;;
365640;736308;667932;42556;122213799;67893913;;;;;;
365760;736308;667932;42556;109843092;60296837;;;;;;
365880;736308;667932;42496;130745698;62429041;;;;;;
366000;736308;667932;42496;122668367;66020238;;;;;;
366120;736308;667932;42496;146512835;66731984;;;;;;
366240;736308;667932;42496;115093270;61320208;;;;;;
366360;736308;667932;42496;119613523;62555266;;;;;;
366480;736308;667932;42496;123250786;64140923;;;;;;
366600;736308;667932;42496;120703284;65825740;;;;;;
366720;736308;667932;42496;123494356;64285075;;;;;;
366840;736308;667932;42496;134073782;66534022;;;;;;
366960;736308;667932;42496;131860318;66508898;;;;;;
367080;736308;667932;42496;121765997;64193526;;;;;;
367200;736308;667932;42496;128460207;64429107;;;;;;
367320;736308;667932;42496;123719706;70316944;;;;;;
367440;736308;667932;42496;131423410;64490375;;;;;;
367560;736308;667932;42496;125975306;64448091;;;;;;
367680;736308;667932;42496;127107900;64938459;;;;;;
367800;736308;667932;42496;124380236;62542317;;;;;;
367920;736308;667932;42496;131417249;71164582;;;;;;
368040;736308;667932;42496;127618197;64232090;;;;;;
368160;736308;667932;42496;124751191;63088750;;;;;;
368280;736308;667932;42496;123382597;66733195;;;;;;
368400;736308;667932;42496;125841086;60688965;;;;;;
368520;736308;667932;42496;124855539;69599883;;;;;;
368640;736308;667932;42496;136568908;63875991;;;;;;
368760;736308;667932;42496;119911011;64903653;;;;;;
368880;736308;667932;42496;127972173;65484810;;;;;;
369000;736308;667932;42496;128479898;67530788;;;;;;
369120;736308;667932;42496;127794344;66981570;;;;;;
369240;736308;667932;42496;135201276;67080609;;;;;;
369360;736308;667932;42496;123241356;63746084;;;;;;
369480;736308;667932;42496;128949593;63070901;;;;;;
369600;736308;667932;42496;108755819;62540827;;;;;;
369720;736308;667932;42496;136934032;67568603;;;;;;
369840;736308;667932;42496;131007078;66796098;;;;;;
369960;736308;667932;42496;129549245;64958021;;;;;;
370080;736308;667932;42496;122519636;64804719;;;;;;
370200;736308;667932;42496;132123613;68881495;;;;;;
370320;736308;667932;42496;126109806;62084857;;;;;;
370440;736308;667932;42496;120325484;64306165;;;;;;
370560;736308;667932;42496;121457926;65389074;;;;;;
370680;736308;667932;42496;134009430;64726672;;;;;;
370800;736308;667932;42496;130319233;68231397;;;;;;
370920;736308;667932;42496;124740125;68065130;;;;;;
371040;736308;667932;42496;117438073;64505280;;;;;;
371160;736308;667932;42496;122953440;68325892;;;;;;
371280;736308;667932;42496;133806932;66372033;;;;;;
371400;736308;667932;42496;129228846;65666582;;;;;;
371520;736308;667932;42496;115323788;62586624;;;;;;
371640;736308;667932;42496;132137173;65910333;;;;;;
371760;736308;667932;42496;126324592;61392438;;;;;;
371880;736308;667932;42496;132852050;64288571;;;;;;
372000;736308;667932;42496;129384945;64834263;;;;;;
372120;736308;667932;42496;126337390;65009549;;;;;;
372240;736308;667932;42496;137648228;65868194;;;;;;
372360;736308;667932;42496;128738006;61082426;;;;;;
372480;736308;667932;42496;124501285;71115792;;;;;;
372600;736308;667932;42496;125439458;65490617;;;;;;
372720;736308;667932;42496;128524823;69230850;;;;;;
372840;736308;667932;42496;125601746;66485863;;;;;;
372960;736308;667932;42496;121486008;65749805;;;;;;
373080;736308;667932;42496;122602392;64753613;;;;;;
373200;736308;667932;42496;131945595;65967396;;;;;;
373320;736308;667932;42496;127186145;65000699;;;;;;
373440;736308;667932;42496;118676567;63314918;;;;;;
373560;736308;667932;42496;121254375;62946870;;;;;;
373680;736308;667932;42496;136075776;68469989;;;;;;
373800;736308;667932;42496;125460066;62193268;;;;;;
373920;736308;667932;42496;129791777;68281381;;;;;;
374040;736308;667932;42496;123334479;66113582;;;;;;
374160;736308;667932;42496;131740387;61283518;;;;;;
374280;736308;667932;42496;125516275;61719991;;;;;;
374400;736308;667932;42496;133183437;66891263;;;;;;
374520;736308;667932;42496;119850554;68398780;;;;;;
374640;736308;667932;42496;133469120;63570101;;;;;;
374760;736308;667932;42496;134404161;67384396;;;;;;
374880;736308;667932;42496;116771307;60320832;;;;;;
375000;736308;667932;42496;135180548;67956661;;;;;;
375120;736308;667932;42496;130474021;63658759;;;;;;
375240;736308;667932;42496;126652599;66060698;;;;;;
375360;736308;667932;42496;121598929;66338285;;;;;;
375480;736308;667932;42496;128117731;67440533;;;;;;
375600;736308;667932;42496;126150157;64225153;;;;;;
375720;736308;667932;42496;132686640;63345037;;;;;;
375840;736308;667932;42496;129419372;64670108;;;;;;
375960;736308;667932;42496;121197376;65165978;;;;;;
376080;736308;667932;42496;130707987;62763891;;;;;;
376200;736308;667932;42496;127611500;67503142;;;;;;
376320;736308;667932;42496;137780046;66330662;;;;;;
376440;736308;667932;42496;128153490;67496745;;;;;;
376560;736308;667932;42496;123155527;61675787;;;;;;
376680;736308;667932;42496;121674747;60468471;;;;;;
376800;736308;667932;42496;118388858;65306046;;;;;;
376920;736308;667932;42496;132598078;66807416;;;;;;
377040;736308;667932;42496;128263127;65456997;;;;;;
377160;736308;667932;42496;126973280;63332849;;;;;;
377280;736308;667932;42496;122759561;65165996;;;;;;
377400;736308;667932;42496;122115343;63733794;;;;;;
377520;736308;667932;42496;131439461;67511113;;;;;;
377640;736308;667932;42496;136666454;66304776;;;;;;
377760;736308;667932;42496;126903916;66659686;;;;;;
377880;736308;667932;42496;121511558;65845040;;;;;;
378000;736308;667932;42496;130272583;65852082;;;;;;
378120;736308;667932;42496;133521038;69689986;;;;;;
378240;736308;667932;42496;117877888;62292720;;;;;;
378360;736308;667932;42496;116168606;60144362;;;;;;
378480;736308;667932;42496;130225900;61385458;;;;;;
378600;736308;667932;42496;136197064;66742264;;;;;;
378720;736308;667932;42496;126389064;63292674;;;;;;
378840;736308;667932;42496;128942795;67431102;;;;;;
378960;736308;667932;42496;125466543;63513970;;;;;;
379080;736308;667932;42496;124092622;65567841;;;;;;
379200;736308;667932;42496;116204947;59276013;;;;;;
379320;736308;667932;42496;133928686;68037206;;;;;;
379440;736308;667932;42496;113210275;65321066;;;;;;
379560;736308;667932;42496;127121863;69307379;;;;;;
379680;736308;667932;42496;126545605;63132419;;;;;;
379800;736308;667932;42496;117480301;61548198;;;;;;
379920;736308;667932;42496;142147494;73758515;;;;;;
380040;736308;667932;42496;121230788;60132159;;;;;;
380160;736308;667932;42496;136115295;67006493;;;;;;
380280;736308;667932;42496;124896337;63191453;;;;;;
380400;736308;667932;42496;127977012;65718871;;;;;;
380520;736308;667932;42496;130858724;65652506;;;;;;
380640;736308;667932;42496;125445340;62133654;;;;;;
380760;736308;667932;42496;120917746;63629983;;;;;;
380880;736308;667932;42496;132046041;59954947;;;;;;
381000;736308;667932;42496;124041172;68127317;;;;;;
381120;736308;667932;42496;120251284;62900182;;;;;;
381240;736308;667932;42496;134472123;66828321;;;;;;
381360;736308;667932;42496;122698921;66074431;;;;;;
381480;736308;667932;42496;125649258;68828756;;;;;;
381600;736308;667932;42496;113605914;67131786;;;;;;
381720;736308;667932;42496;126989854;65756094;;;;;;
381840;736308;667932;42496;134460918;64358465;;;;;;
381960;736308;667932;42496;128919066;62989003;;;;;;
382080;736308;667932;42496;136109148;65076025;;;;;;
382200;736308;667932;42496;133144972;64542360;;;;;;
382320;736308;667932;42496;113349732;66886583;;;;;;
382440;736308;667932;42496;128789272;67451040;;;;;;
382560;736308;667932;42496;123476806;63736395;;;;;;
382680;736308;667932;42496;122857064;67134567;;;;;;
382800;736308;667932;42496;136999667;67614439;;;;;;
382920;736308;667932;42496;134112208;70788760;;;;;;
383040;736308;667932;42496;137026383;69606364;;;;;;
383160;736308;667932;42496;130555465;66545733;;;;;;
383280;736308;667932;42496;122817488;65677085;;;;;;
383400;736308;667932;42496;119322529;66819068;;;;;;
383520;736308;667932;42496;137163865;67477942;;;;;;
383640;736308;667932;42496;129013818;67548714;;;;;;
383760;736308;667932;42496;126437399;64396965;;;;;;
383880;736308;667932;42496;122202036;64261939;;;;;;
384000;736308;667932;42496;120157549;60174650;;;;;;
384120;736308;667932;42496;123290346;63823315;;;;;;
384240;736308;667932;42496;133366156;65959709;;;;;;
384360;736308;667932;42496;135917998;67031380;;;;;;
384480;736308;667932;42496;125142987;66205711;;;;;;
384600;736308;667932;42496;126552535;65963416;;;;;;
384720;736308;667932;42496;124172405;64408317;;;;;;
384840;736308;667932;42496;128381647;64623539;;;;;;
384960;736308;667932;42496;124781532;63817705;;;;;;
385080;736308;667932;42496;126246383;65899893;;;;;;
385200;736308;667932;42496;118072396;64827368;;;;;;
385320;736308;667932;42496;124408585;62291438;;;;;;
385440;736308;667932;42496;123083680;63392824;;;;;;
385560;736308;667932;42496;126466035;63865651;;;;;;
385680;736308;667932;42496;120684493;69167096;;;;;;
385800;736308;667932;42496;125760785;65264424;;;;;;
385920;736308;667932;42496;121080139;64663280;;;;;;
386040;736308;667932;42496;126351036;67784003;;;;;;
386160;736308;667932;42496;118735098;64879750;;;;;;
386280;736308;667932;42496;131998187;66290176;;;;;;
386400;736308;667932;42496;123427487;65330288;;;;;;
386520;736308;667932;42496;131603538;65746846;;;;;;
386640;736308;667932;42496;124378895;64444901;;;;;;
386760;736308;667932;42496;120052384;67851498;;;;;;
386880;736308;667932;42496;130464962;66114834;;;;;;
387000;736308;667932;42496;117537468;63876977;;;;;;
387120;736308;667932;42496;129805153;64241316;;;;;;
387240;736308;667932;42496;124569507;66989324;;;;;;
387360;736308;667932;42496;121699664;64951313;;;;;;
387480;736308;667932;42496;134306105;64447305;;;;;;
387600;736308;667932;42496;129014440;63933574;;;;;;
387720;736308;667932;42496;118886014;64943721;;;;;;
387840;736308;667932;42496;126851701;66681513;;;;;;
387960;736308;667932;42496;127111846;66771306;;;;;;
388080;736308;667932;42496;127737124;63042526;;;;;;
388200;736308;667932;42496;127247964;64645125;;;;;;
388320;736308;667932;42496;130740917;64535680;;;;;;
388440;736308;667932;42496;129879531;65617026;;;;;;
388560;736308;667932;42496;121997029;61822418;;;;;;
388680;736308;667932;42496;128677864;66546484;;;;;;
388800;736308;667932;42496;129370529;66037956;;;;;;
388920;736308;667932;42496;129448197;68880823;;;;;;
389040;736308;667932;42496;131287073;63583483;;;;;;
389160;736308;667932;42496;122016405;65249181;;;;;;
389280;736308;667932;42496;128895960;67876239;;;;;;
389400;736308;667932;42496;125012934;64255143;;;;;;
389520;736308;667932;42496;122488860;62026003;;;;;;
389640;736308;667932;42496;126350018;69607365;;;;;;
389760;736308;667932;42496;129091995;67813647;;;;;;
389880;736308;667932;42496;133077046;64889597;;;;;;
390000;736308;667932;42496;130541570;64050381;;;;;;
390120;736308;667932;42496;126217138;64713199;;;;;;
390240;736308;667932;42496;119855412;64724830;;;;;;
390360;736308;667932;42496;131459530;66798950;;;;;;
390480;736308;667932;42496;132403189;70035609;;;;;;
390600;736308;667932;42496;133523031;65847921;;;;;;
390720;736308;667932;42496;122183175;70027106;;;;;;
390840;736308;667932;42496;124388618;65486289;;;;;;
390960;736308;667932;42600;127744644;66564379;;;;;;
391080;736308;667932;42496;126688610;63447680;;;;;;
391200;736308;667932;42496;136589689;62753980;;;;;;
391320;736308;667932;42496;118007695;66763229;;;;;;
391440;736308;667932;42496;125743278;67401094;;;;;;
391560;736308;667932;42496;123217856;67722015;;;;;;
391680;736308;667932;42496;131256380;65953148;;;;;;
391800;736308;667932;42496;133147125;62468971;;;;;;
391920;736308;667932;42496;119999081;66779681;;;;;;
392040;736308;667932;42496;121313769;66954935;;;;;;
392160;736308;667932;42496;136016548;67520189;;;;;;
392280;736308;667932;42496;118728962;66034880;;;;;;
392400;736308;667932;42496;126789086;66747837;;;;;;
392520;736308;667932;42596;122218538;63748377;;;;;;
392640;736308;667932;42496;130526422;66969191;;;;;;
392760;736308;667932;42496;134878923;66414886;;;;;;
