'VmPeak','VmSize','VmHWM','VmRSS','VmPTE','Threads','MemFree','Buffers','Cached','Active','Inactive','Dirty','Writeback','AnonPages','Mapped','Slab','PageTables','Committed_AS','NumOfAllocFH','proc-fd','avgThroughput','avgElapsed','avgLatency','Errors',Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Principale7
194112,185536,43804,37004,256,128,4553316,202464,1118268,0,497888,912184,4553316,8159224,52,0,89344,23848,113796,7260,333092,1020,0,2,"3,7931779193","0,0796041443","0,0743234096","0,0981662477","-0,87689368","0,9753090099","0,0398682561"
194112,185416,43804,36900,256,112,4553564,202468,1118268,0,497800,912176,4553564,8159224,20,0,89444,23848,113856,7260,333824,1530,0,2,"3,5172963684","0,1015405264","0,075947155","0,0609025619","0,2655124503","1,8118782897","-0,009490608"
194112,187716,43804,38424,264,96,4549112,202480,1118272,0,499344,912172,4549112,8159224,36,0,90892,23848,117652,7272,333440,1530,0,2,"4,2285052419","0,3689662764","0,3090304034","0,1237476409","-0,089477421","2,1412399032","0,1450356094"
194112,188692,43804,37912,264,99,4553060,202488,1118272,0,498856,912148,4553060,8159224,132,0,90216,23848,113756,7268,334716,1530,0,2,"3,7716658035","-0,108057444","0,0530593098","0,0207133369","0,5579953933","1,5812153331","-0,021229365"
194112,188692,43804,41304,268,107,4548016,202516,1118272,0,502276,912144,4548016,8159224,176,0,93624,23848,115536,7276,333932,1530,0,2,"4,4651475995","-0,101599412","0,1788534487","0,0587508249","0,4169666486","1,8494760153","0,0856119808"
194112,187660,43804,38352,264,97,4551952,202528,1118276,0,499352,912140,4551952,8159224,144,0,90688,23848,114364,7272,333184,1020,0,2,"4,0391237938","-0,062131934","0,0676789554","0,0394385084","-0,475933013","0,5907691435","0,0393973107"
194112,186632,43804,37460,260,123,4552980,202540,1118276,0,498484,912128,4552980,8159224,56,0,90016,23848,113824,7268,335536,1020,0,2,"4,0156226688","-0,050972312","0,0567571707","0,082015186","-0,742921564","0,8906517932","0,1073858692"
194112,184580,43804,35068,252,88,4556012,202556,1118276,0,496104,912132,4556012,8159224,20,0,87408,23848,113952,7260,330568,510,0,2,"3,4392949717","0,2182640195","-0,004073172","0,0511952427","-1,603598815","-0,509581313","-0,054511568"
194112,186340,43804,37336,260,76,4553232,202576,1118276,0,498376,912152,4553232,8159224,36,0,89680,23848,114000,7264,332456,1020,0,2,"3,6370963396","0,0256199625","-0,026428448","-0,000116147","-0,291424915","0,3029966343","-0,136287571"
194112,186584,43804,37136,260,70,4553652,202584,1118276,0,498204,912128,4553652,8159224,20,0,89476,23848,114060,7264,335464,1020,0,2,"3,6891025291","-0,010361364","-0,047624492","-0,008038097","-0,243160967","0,254194829","-0,173424418"
194112,186584,43804,37484,260,63,4553840,202604,1118276,0,498580,912120,4553840,8159224,176,0,89824,23848,113540,7264,333936,510,0,2,"3,7955818942","-0,120021659","-0,091887449","-0,030715131","-1,021957925","-0,974823345","-0,254424674"
194112,187604,43804,38284,264,109,4552488,202612,1118280,0,499384,912116,4552488,8159224,156,0,90572,23848,114008,7268,333688,1020,0,2,"4,0511008153","-0,088121376","0,054878394","0,053737849","-0,560959546","0,7068706272","0,0099049991"
194112,188620,43804,40200,268,81,4550604,202612,1118280,0,501332,912088,4550604,8159224,52,0,92532,23848,114164,7276,333540,1020,0,2,"4,2405531099","-0,240628635","-0,039454704","-0,01380024","-0,100842832","0,2867085612","-0,034871876"
194112,188224,43804,38172,264,94,4552728,202616,1118280,0,499340,912060,4552728,8159224,12,0,90508,23848,113976,7268,334760,1020,0,2,"4,0107217955","-0,112833099","-0,028149133","0,0243478029","-0,389934209","0,5142290751","-0,051603611"
194112,187960,43804,38180,264,80,4552600,202616,1118280,0,499380,912036,4552600,8159224,60,0,90552,23848,113944,7276,335804,1020,0,2,"3,9924309469","-0,167647835","-0,02161619","-0,005035878","-0,203007053","0,308928873","0,017837763"
194112,188212,43804,38372,264,92,4552232,202624,1118280,0,499588,912024,4552232,8159224,24,0,90772,23848,114096,7272,334176,1020,0,2,"4,0398393393","-0,117241143","-0,009241719","0,0212130459","-0,363012416","0,4883193493","0,008275049"
194112,186960,43804,38144,260,78,4552228,202632,1118280,0,499376,912016,4552228,8159224,44,0,90464,23848,114176,7264,334048,1020,0,2,"3,8349949867","-0,031712836","-0,031063735","0,0022651833","-0,280839849","0,3434903797","-0,166243532"
194112,187976,43804,38276,264,73,4552272,202632,1118280,0,499524,911996,4552272,8159224,144,0,90644,23848,113940,7272,333916,510,0,2,"4,1068641358","-0,174298096","-0,057477461","-0,00983141","-1,109369399","-0,819237512","-0,10476843"
194112,186948,43804,38756,260,80,4551848,202636,1118280,0,500000,911988,4551848,8159224,164,0,91128,23848,114424,7272,333324,1020,0,2,"3,9530775101","-0,065884214","0,0431757622","0,0065349937","-0,28137029","0,367405418","-0,036017471"
194112,184900,43804,35952,252,71,4554904,202648,1118280,0,497236,911976,4554904,8159224,20,0,88284,23848,113584,7256,332488,510,0,2,"3,4718471055","0,0980928745","-0,099072143","0,0018709233","-1,286994839","-0,798623996","-0,25595785"
194112,186928,43804,37132,256,67,4553936,202648,1118280,0,498452,911944,4553936,8159224,52,0,89436,23848,114088,7260,332624,1020,0,2,"3,5452215035","0,0507994763","-0,043820388","-0,011915122","-0,241015154","0,2194906185","-0,238027741"
194112,187680,43804,38468,264,79,4550124,202660,1118276,0,499820,911924,4550124,8159224,20,0,90808,23848,116476,7272,334132,510,0,2,"4,4558244413","0,1373737647","0,0982537419","0,0745932301","-1,639637846","-0,330078109","-0,005618984"
194112,187920,43804,38352,264,97,4551072,202672,1118280,0,499732,911912,4551072,8159224,44,0,90692,23848,115416,7268,333316,510,0,2,"4,381731739","0,0439994202","0,0537312885","0,0795699849","-1,662149207","-0,255124092","-0,021408199"
194112,187904,43804,37668,264,125,4549612,202680,1118280,0,499076,911880,4549612,8159224,8,0,90080,23848,117704,7264,333164,1020,0,2,"4,4907603678","0,425294308","0,3028809917","0,1972960455","-1,482861213","1,5478074667","0,1327589534"
194112,187900,43804,37944,264,72,4553160,202688,1118288,0,499380,911876,4553160,8159224,196,0,90288,23848,113976,7272,332648,1020,0,2,"3,8101237243","-0,110383995","0,0032298459","-0,01661393","-0,160436802","0,214910904","-0,078091603"
194112,186876,43804,38372,260,69,4552428,202700,1118288,0,499828,911856,4552428,8159224,144,0,90764,23848,113816,7272,336336,510,0,2,"4,0943120392","-0,199769457","-0,07897971","-0,020240096","-1,045749748","-0,880765349","-0,126643233"
194112,186608,43804,37656,260,116,4552744,202708,1118288,0,499164,911824,4552744,8159224,56,0,89996,23848,113464,7268,334876,510,0,2,"4,1551166869","-0,127110165","-0,031510903","0,0660230815","-1,574123329","-0,291452134","0,0413588486"
194112,187868,43804,37796,264,92,4552856,202712,1118288,0,499340,911796,4552856,8159224,20,0,90124,23848,113944,7272,333500,1530,0,2,"3,7141143924","-0,059541545","0,0274893712","0,0131980006","0,5881476793","1,5186779945","0,043935946"
194112,187864,43804,37956,264,100,4551164,202716,1118288,0,499528,911768,4551164,8159224,36,0,90288,23848,115452,7272,332608,1020,0,2,"4,1407978724","0,102045997","0,1162088614","0,0798380299","-0,747778907","0,8264857906","0,0969685265"
194112,188616,43804,39208,264,128,4551468,202724,1118288,0,500820,911736,4551468,8159224,24,0,91632,23848,113408,7272,335032,1020,0,2,"4,3023491258","-0,251706799","-0,010920551","0,0630486015","-0,571064413","0,8354814253","0,1074110866"
194112,186824,43804,37524,260,123,4553864,202728,1118288,0,499148,911728,4553864,8159224,176,0,89860,23848,113232,7268,332536,1020,0,2,"3,8634210718","-0,102722767","0,0511087365","0,0648271602","-0,648464183","0,7913365263","0,0884365642"
196040,189880,43804,40116,272,89,4550528,202728,1118288,0,501760,911708,4550528,8159224,144,0,92468,23848,113880,7280,336612,1020,0,2,"4,490613609","-0,405848726","-0,037863173","-0,008513919","-0,107752547","0,361258313","-0,006230396"
196040,189868,43804,38644,268,105,4550280,202732,1118288,0,500324,911676,4550280,8159224,52,0,90964,23848,115820,7272,337332,1020,0,2,"4,5859346337","-0,037671908","0,1074114374","0,0928328015","-0,784551675","0,954998608","0,0334949057"
197292,191916,43804,41972,276,75,4548536,202736,1118288,0,503676,911656,4548536,8159224,12,0,94300,23848,114296,7284,339288,1020,0,2,"4,9107440073","-0,572959322","-0,124459039","-0,040847768","0,1480452704","0,1935842297","-0,083490993"
197292,189868,43804,39944,272,68,4551452,202740,1118288,0,501688,911620,4551452,8159224,56,0,92280,23848,113504,7280,337084,1020,0,2,"4,3592664771","-0,474857202","-0,139044421","-0,058397102","0,1831575397","0,0355041677","-0,107184044"
197292,189840,43804,40080,272,94,4549252,202752,1118292,0,501856,911604,4549252,8159224,24,0,92392,23848,115100,7280,333328,510,0,2,"4,8024533548","-0,237254471","-0,015216616","0,0450263396","-1,37757626","-0,416881635","0,0501572374"
197292,188560,43804,37816,268,108,4551744,202752,1118292,0,499624,911576,4551744,8159224,48,0,90368,23848,115316,7276,334296,510,0,2,"4,5867678862","-0,059553318","0,0646056014","0,097787408","-1,759295104","-0,117310312","0,1266188522"
197292,186512,43804,35400,260,129,4555048,202752,1118292,0,497228,911552,4555048,8159224,140,0,87956,23848,113664,7268,335304,1020,0,2,"3,8770719806","-0,012499591","0,0915319231","0,1047393965","-0,934417371","1,0202648137","0,1498640205"
197292,189524,43804,37672,268,126,4552716,202760,1118292,0,499508,911536,4552716,8159224,164,0,89972,23848,113740,7272,332636,1530,0,2,"4,0045078895","-0,148282539","0,1006605327","0,0708606577","0,2618868173","1,9391740181","0,1281648148"
197292,189520,43804,38372,268,81,4552084,202772,1118292,0,500244,911532,4552084,8159224,24,0,90840,23848,113928,7276,336276,1530,0,2,"4,0066629782","-0,248634173","-0,031587602","-0,016435972","0,8026678487","1,3617214505","-0,025030115"
197292,188496,43804,37464,268,78,4553340,202780,1118292,0,499348,911524,4553340,8159224,56,0,89864,23848,113740,7272,338144,1530,0,2,"3,8700153049","-0,224993971","-0,039288888","-0,018104527","0,785110284","1,3396105408","-0,091508603"
197292,187472,43804,36664,260,101,4554156,202788,1118292,0,498572,911512,4554156,8159224,20,0,89004,23848,113668,7268,338280,1530,0,2,"3,772739033","-0,108351639","0,0072290412","0,0329643157","0,4508549918","1,6653136669","-0,004645789"
197292,189008,43804,37456,268,124,4552604,202804,1118296,0,499376,911516,4552604,8159224,48,0,89740,23848,113492,7276,335732,1020,0,2,"4,2580906934","-0,234953356","0,0074128883","0,0699008403","-0,648384843","0,8524333124","0,1680609191"
197292,189760,43804,38984,268,87,4551792,202812,1118296,0,500924,911500,4551792,8159224,12,0,91320,23848,113784,7276,335652,1020,0,2,"4,2893558714","-0,318099558","-0,086258106","-0,005128219","-0,173553542","0,3658546133","-0,036222804"
197292,189740,43804,39332,268,107,4550020,202816,1118296,0,501312,911472,4550020,8159224,172,0,91668,23848,115180,7276,337536,1020,0,2,"4,6599518059","-0,195151143","0,0930757402","0,0715223648","-0,624035194","0,8519127874","0,0483827314"
197292,189724,43804,39176,272,88,4551420,202816,1118296,0,501184,911440,4551420,8159224,140,0,91512,23848,113868,7280,336956,510,0,2,"4,6345501986","-0,413712069","-0,08039889","0,0053817423","-1,14304394","-0,649197582","-0,016514837"
197292,188688,43804,39144,268,82,4550716,202820,1118296,0,501176,911412,4550716,8159224,52,0,91564,23848,114196,7272,335916,1020,0,2,"4,2998528136","-0,256321538","-0,063136216","-0,002294921","-0,199979969","0,3736591735","-0,124420949"
197292,188688,43804,38416,268,82,4551468,202824,1118300,0,500476,911396,4551468,8159224,36,0,90560,23848,114560,7276,335252,1020,0,2,"4,2377913017","-0,167909421","-0,018080389","0,0141117451","-0,322417183","0,4473753188","-0,012295937"
197292,187716,43804,37168,264,71,4553268,202828,1118300,0,499244,911384,4553268,8159224,44,0,89504,23848,114148,7268,334244,1020,0,2,"3,863938918","-0,090494615","-0,059445555","-0,006743806","-0,248812525","0,2857309038","-0,153242717"
197292,187716,43804,37812,264,71,4553028,202832,1118300,0,499904,911376,4553028,8159224,24,0,90152,23848,113852,7268,332668,1020,0,2,"3,854402297","-0,137533341","-0,092325231","-0,02068259","-0,150283174","0,2116224337","-0,169277386"
197292,187716,43804,37724,264,51,4552940,202832,1118304,0,499844,911352,4552940,8159224,44,0,90064,23848,114280,7272,334184,510,0,2,"4,0650321334","-0,161771011","-0,131590935","-0,037770965","-0,976478661","-1,015217679","-0,202942984"
197292,188736,43804,37940,268,73,4551780,202832,1118304,0,500080,911332,4551780,8159224,144,0,90272,23848,115036,7276,333048,1020,0,2,"4,1311404629","-0,07552684","0,0410539733","0,0136954212","-0,345166367","0,4083734328","-0,026718668"
197292,189080,43804,37784,268,75,4552984,202840,1118304,0,499948,911316,4552984,8159224,172,0,90120,23848,113912,7276,336704,1530,0,2,"3,9025398779","-0,236374344","0,0029654777","-0,022574336","0,8179698114","1,3067070246","-0,051069289"
197292,189324,43804,38232,272,114,4549084,202844,1118304,0,500428,911292,4549084,8159224,12,0,90572,23848,117044,7280,334228,1020,0,2,"4,7352533891","0,1327752778","0,2212076046","0,1464790728","-1,128026631","1,2633285674","0,2565964879"
197292,189068,43804,38540,268,110,4551352,202844,1118304,0,500768,911260,4551352,8159224,56,0,90816,23848,113992,7276,336576,1020,0,2,"4,4022163518","-0,262241193","-0,008956975","0,0494222284","-0,509091079","0,7267778096","0,0742406325"
197292,191420,43804,40440,272,117,4549312,202848,1118304,0,502696,911232,4549312,8159224,24,0,92776,23848,114748,7280,336596,510,0,2,"5,08831027","-0,375371021","-0,029904244","0,0749829392","-1,526693166","-0,159337856","0,0905232194"
197292,192188,43804,40976,272,117,4548548,202860,1118304,0,503256,911220,4548548,8159224,48,0,93264,23848,114760,7276,338832,1020,0,2,"5,0151013906","-0,401405537","-0,010258079","0,0631471994","-0,5136395","0,8790833293","-0,000285306"
197292,192444,43804,40724,272,109,4547644,202868,1118304,0,503020,911208,4547644,8159224,16,0,92928,23848,115912,7280,339008,510,0,2,"5,3188518044","-0,296510968","0,0202604093","0,0913001861","-1,623186847","-0,07275324","0,0549969949"
197292,190348,43804,38340,272,71,4552168,202872,1118304,0,500644,911204,4552168,8159224,164,0,90676,23848,114048,7276,336284,510,0,2,"4,4558399184","-0,352203448","-0,10010468","-0,014805412","-1,061893816","-0,806545346","-0,140657014"
197292,190344,43804,38292,272,99,4550704,202884,1118304,0,500616,911200,4550704,8159224,144,0,90624,23848,115568,7276,335664,1020,0,2,"4,546304785","-0,10288848","0,1031524505","0,0747181226","-0,683910987","0,8408401145","0,0476571191"
197292,190344,43804,39472,276,60,4550720,202884,1118304,0,501824,911176,4550720,8159224,56,0,91812,23848,114600,7284,337652,1020,0,2,"4,4923849603","-0,377142647","-0,079163246","-0,039541751","0,0477660793","0,1270760723","-0,057193048"
197292,191364,43804,39868,280,96,4548216,202892,1118308,0,502224,911164,4548216,8159224,24,0,92180,23848,116756,7292,336984,510,0,2,"5,2783773254","-0,192409952","0,1019226739","0,0945470729","-1,665815562","-0,115466563","0,255691962"
197292,192348,43804,40880,276,108,4548368,202892,1118308,0,503264,911148,4548368,8159224,56,0,93220,23848,115576,7284,336660,1020,0,2,"5,0590490849","-0,324013432","0,0540501484","0,0677064317","-0,548308684","0,8692221174","0,1245770824"
197292,192348,43804,40736,276,113,4549192,202896,1118308,0,503164,911116,4549192,8159224,12,0,93024,23848,114256,7280,338540,510,0,2,"5,1734455907","-0,514980054","-0,100461899","0,0498135993","-1,354568485","-0,287898302","0,0195498164"
197292,190276,43804,38852,272,102,4549544,202916,1118304,0,501292,911120,4549544,8159224,32,0,91076,23848,115612,7276,335752,510,0,2,"4,84967975","-0,143042448","0,0292429043","0,0863387036","-1,66588191","-0,158103785","0,0362336867"
197292,188044,43804,36600,264,70,4554012,202916,1118308,0,499056,911108,4554012,8159224,140,0,88968,23848,114020,7268,335152,1020,0,2,"3,8246403847","-0,113506055","-0,043295765","-0,007982855","-0,254521748","0,2782193285","-0,167816867"
197292,189980,43804,37896,268,90,4552620,202920,1118308,0,500376,911088,4552620,8159224,172,0,90236,23848,113948,7276,335564,1020,0,2,"4,2137059192","-0,266153592","-0,011911923","0,0140966471","-0,322379591","0,4726904613","-0,012117251"
197292,187920,43804,35896,264,73,4555248,202924,1118308,0,498400,911068,4555248,8159224,20,0,88240,23848,113568,7268,334716,1020,0,2,"3,6878326273","-0,113710912","-0,094919025","-0,009802675","-0,261040641","0,2670523449","-0,128618995"
197292,188676,43804,37776,268,85,4553164,202928,1118308,0,500280,911036,4553164,8159224,44,0,90168,23848,113856,7272,336252,1020,0,2,"4,1312421122","-0,245193798","-0,075683272","0,004744143","-0,28095571","0,4123221821","-0,085373687"
197292,189684,43804,37908,268,85,4552916,202928,1118312,0,500472,911016,4552916,8159224,36,0,90036,23848,113488,7276,336496,1020,0,2,"4,1489017105","-0,316981059","-0,100352025","-0,007941658","-0,190573926","0,3432114781","-0,0346322"
197292,189680,43804,37952,272,83,4552528,202944,1118312,0,500552,910992,4552528,8159224,48,0,90300,23848,113944,7280,337276,1020,0,2,"4,2853924558","-0,317899257","-0,067048219","-0,000849914","-0,224112727","0,3818500267","0,0179885136"
197292,189912,43804,37928,272,111,4550840,202944,1118312,0,500556,910968,4550840,8159224,20,0,90268,23848,115784,7280,335972,510,0,2,"4,82950162","-0,089854418","0,0740204833","0,1149376079","-1,857552033","0,011264937","0,178893464"
197292,188884,43804,37592,268,83,4552932,202952,1118312,0,500240,910956,4552932,8159224,172,0,89980,23848,113892,7272,334280,510,0,2,"4,2662903645","-0,247203166","-0,072186569","0,0117713412","-1,257923969","-0,644838934","-0,112026768"
197292,189904,43804,37828,268,95,4552196,202952,1118312,0,500504,910928,4552196,8159224,132,0,90456,23848,114436,7276,337504,510,0,2,"4,5826496615","-0,270826717","-0,031809621","0,0463824335","-1,439766224","-0,404469134","-0,008278548"
197292,188524,43804,36812,264,69,4553288,202956,1118312,0,499520,910896,4553288,8159224,56,0,89112,23848,114580,7268,335892,510,0,2,"4,1648920918","-0,105509055","-0,083965378","0,0134381064","-1,310007679","-0,673725519","-0,186494853"
